prestamo_id,cliente_id,sucursal_id,producto_id,oficial_id,numero_contrato,fecha_otorgamiento,fecha_vencimiento,monto_original,saldo_capital_vigente,tasa_interes_nominal_anual,tasa_interes_efectiva_anual,plazo_meses,tipo_credito,moneda,frecuencia_pago,cuota_programada,numero_cuotas_total,numero_cuotas_pagadas,numero_cuotas_pendientes,estado,dias_mora,clasificacion_riesgo_sbs,garantia_tipo,garantia_valor,proposito_credito,canal_desembolso,fecha_primer_pago_programado,fecha_ultimo_pago_real
1490,2890,5,4,21,CONT-00001490,2023-11-29,2025/05/22,2865.29,985.25,42.99,52.5586,18,Microempresa,PEN,mensual,218.73,18,13,5,Vigente,0,Normal,Aval,0.0,Compra de Inventario,Transferencia Bancaria,29/12/2023,23/12/2024
1491,2325,14,2,28,CONT-00001491,25/11/2023,2050/01/07,213153.51,221302.3,9.35,9.7613,318,Hipotecario,PEN,Mensual,1814.59,318,13,305,Moroso,246,Dudoso,Bien Inmueble,344717.63,Ampliación y Remodelación,Transferencia Bancaria,25/12/2023,19/12/2024
1492,3425,8,3,6,CONT-00001492,27-09-2021,22/09/2022,18596.88,0.0,18.0,19.5618,12,Vehicular,PEN,Mensual,1704.96,12,12,0,Cancelado,0,Normal,Prenda Vehicular,35793.57,Vehículo Comercial,Cheque de Gerencia,2021-10-27,22-09-2022
1493,4855,4,5,45,CONT-00001493,2021-04-05,2023/06/24,7164.05,0.0,33.88,39.669,27,Consumo,PEN,Mensual,382.75,27,27,0,Castigado,88,Pérdida,Carta Fianza,0.0,Electrodomésticos,Agencia,2021/05/05,2023/06/24
1494,1811,5,4,55,CONT-00001494,2024/02/09,2026-07-28,5077.62,3895.27,39.52,47.5256,30,Microempresa,PEN,Mensual,268.97,30,10,20,Vigente,0,Normal,Sin Garantía,0.0,Compra de Inventario,Transferencia Bancaria,2024/03/10,2024/12/05
1495,4201,24,1,18,CONT-00001495,2023/12/05,2028-11-08,37248.57,35229.37,25.7,28.9541,60,Personal,PEN,Mensual,1108.63,60,13,47,Moroso,161,CPP,Sin Garantía,0.0,Libre Disponibilidad,Cheque de Gerencia,2024/01/04,2024/12/29
1496,1248,17,8,52,CONT-00001496,19-01-2021,2023/10/06,16987.16,0.0,17.28,18.7164,33,Microempresa,PEN,Mensual,650.35,33,33,0,Cancelado,0,Normal,,0.0,Expansión de Negocio,Agencia,2021/02/18,2023/10/06
1497,3548,16,5,23,CONT-00001497,2024-05-01,16-01-2027,11319.75,9398.6,31.85,36.9364,33,Consumo,PEN,Mensual,519.16,33,8,25,Vigente,0,Normal,Carta Fianza,0.0,Muebles y Enseres,Agencia,31-05-2024,2024/12/27
1498,3700,8,6,6,CONT-00001498,21-08-2022,16-01-2029,48629.63,37816.5,20.24,22.2273,78,Personal,PEN,Mensual,1125.55,78,28,50,Vigente,0,Normal,Sin Garantía,0.0,Gastos de Estudios,Transferencia Bancaria,2022/09/20,2024-12-08
1499,74,18,4,58,CONT-00001499,2022-01-12,30-06-2024,84150.28,0.0,39.04,46.8416,30,Microempresa,PEN,Mensual,4435.06,30,30,0,Cancelado,0,Normal,Sin Garantía,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2022/02/11,2024-06-30
1500,4574,23,1,37,CONT-00001500,2023-07-26,2027-07-05,39043.59,29138.24,23.61,26.3401,48,Personal,PEN,Mensual,1264.49,48,17,31,Vigente,0,Normal,Aval,0.0,Mejoras del Hogar,Cheque de Gerencia,2023/08/25,2024-12-17
1501,1119,13,1,20,CONT-00001501,17/03/2021,2023/03/07,15043.47,3995.73,28.28,32.2494,24,Personal,PEN,Mensual,827.86,24,24,0,Moroso,275,Deficiente,Aval,0.0,Viaje / Turismo,Cheque de Gerencia,2021-04-16,2023-03-07
1502,4306,9,1,31,CONT-00001502,2023-12-17,2024/06/14,6032.08,0.0,25.5,28.7019,6,Personal,PEN,Mensual,1081.43,6,6,0,Cancelado,0,Normal,Sin Garantía,0.0,Gastos de Estudios,Cheque de Gerencia,16/01/2024,14-06-2024
1503,3140,7,5,14,CONT-00001503,15/04/2021,2023-12-31,16309.79,0.0,27.1,30.7328,33,Consumo,PEN,Mensual,706.38,33,33,0,Cancelado,0,Normal,Aval,0.0,Atención Médica,Transferencia Bancaria,15-05-2021,2023-12-31
1504,3660,7,6,53,CONT-00001504,19-01-2023,14/01/2024,3735.28,0.0,23.28,25.9318,12,Personal,PEN,Mensual,351.91,12,12,0,Cancelado,0,Normal,Aval,0.0,Viaje / Turismo,Cheque de Gerencia,2023/02/18,14/01/2024
1505,1456,24,8,18,CONT-00001505,18-11-2020,16-02-2021,2202.61,758.04,20.31,22.3114,3,Microempresa,PEN,Mensual,759.2,3,3,0,Moroso,338,Deficiente,Aval,0.0,Capital de Trabajo,Agencia,2020/12/18,2021/02/16
1506,3612,19,4,38,CONT-00001506,2023/09/08,19-02-2027,7889.52,5830.12,31.46,36.4171,42,Microempresa,PEN,Mensual,312.09,42,16,26,Refinanciado,0,Normal,Sin Garantía,0.0,Expansión de Negocio,Transferencia Bancaria,2023-10-08,2024-12-31
1507,1582,22,2,44,CONT-00001507,2023/01/09,2047/03/04,490258.54,479362.02,9.65,10.0885,294,Hipotecario,PEN,Mensual,4355.93,294,24,270,Vigente,0,Normal,Bien Mueble,611675.31,Ampliación y Remodelación,AgeNciA,2023-02-08,29-12-2024
1508,952,11,4,17,CONT-00001508,2022-11-07,2023-05-06,23271.46,8113.24,26.8,30.3498,6,Microempresa,PEN,Mensual,4187.33,6,6,0,Moroso,67,dudoso,Aval,0.0,Compra de Inventario,Transferencia Bancaria,2022/12/07,2023/05/06
1509,3748,6,4,40,CONT-00001509,14-03-2024,2025-09-05,10389.46,6102.16,48.0,60.1032,18,Microempresa,PEN,Mensual,820.7,18,9,9,Vigente,0,CPP,Aval,0.0,COMPRA DE INVENTARIO,Cheque de Gerencia,13/04/2024,2024-12-09
1510,3112,10,3,12,CONT-00001510,2023-09-21,2029/02/21,78166.47,65988.83,16.4,17.6907,66,Vehicular,PEN,Mensual,1805.26,66,15,51,Vigente,0,Normal,Bien Inmueble,105906.51,Maquinaria,Agencia,21-10-2023,2024-12-14
1511,1482,7,4,14,CONT-00001511,2024-09-05,31-08-2025,2392.11,2149.39,45.08,55.6654,12,Microempresa,PEN,mensual,251.3,12,3,9,Moroso,39,CPP,Aval,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2024/10/05,2024/12/04
1512,702,24,4,18,CONT-00001512,25/08/2021,16-02-2023,2011.04,0.0,32.74,38.1284,18,Microempresa,PEN,Mensual,142.88,18,18,0,Cancelado,0,Normal,Aval,0.0,Adquisición de Activo Fijo,Agencia,24/09/2021,16-02-2023
1513,4742,3,5,24,CONT-00001513,25/11/2022,2025-08-11,7064.89,2254.52,29.07,33.2737,33,Consumo,PEN,Mensual,313.39,33,25,8,Vigente,0,Normal,Sin Garantía,0.0,Vestimenta y Calzado,Transferencia Bancaria,25-12-2022,14/12/2024
1514,3119,1,6,8,CONT-00001514,2024/02/07,26/07/2026,2991.88,2360.2,19.11,20.8759,30,Personal,PEN,Mensual,126.22,30,10,20,Moroso,120,Dudoso,Aval,0.0,Gastos de Estudios,Agencia,2024-03-08,2024-12-03
1515,4170,2,4,36,CONT-00001515,2020/02/12,2023/01/27,8286.07,2482.46,27.46,31.1938,36,Microempresa,PEN,Mensual,340.33,36,36,0,Moroso,208,CPP,Carta Fianza,0.0,Expansión de Negocio,Transferencia Bancaria,13-03-2020,27/01/2023
1516,1004,11,5,17,CONT-00001516,24-05-2021,22/08/2021,3309.47,0.0,39.55,47.5685,3,Consumo,PEN,Mensual,1176.66,3,3,0,Cancelado,0,normal,Aval,0.0,Muebles y Enseres,Transferencia Bancaria,23/06/2021,22/08/2021
1517,4231,23,4,37,CONT-00001517,2022/04/09,2026/03/19,34157.46,15099.25,29.16,33.3909,48,Microempresa,PEN,Mensual,1213.24,48,33,15,Vigente,0,Normal,Sin Garantía,0.0,Capital de Trabajo,Cheque de Gerencia,2022-05-09,24-12-2024
1518,4759,4,5,19,CONT-00001518,15-07-2021,2022/10/08,2538.27,0.0,34.27,40.1997,15,Consumo,PEN,Mensual,210.41,15,15,0,CANCELADO,0,Normal,Carta Fianza,0.0,Vestimenta y Calzado,Cheque de Gerencia,14-08-2021,2022-10-08
1519,1670,17,3,52,CONT-00001519,30/05/2022,2026/05/09,17842.53,7728.23,16.98,18.3658,48,Vehicular,PEN,Mensual,514.66,48,31,17,Vigente,0,Normal,Bien Mueble,21716.87,Vehículo Nuevo,Transferencia Bancaria,2022/06/29,15-12-2024
1520,3582,11,3,17,CONT-00001520,2024/09/29,2026-03-23,17814.17,15142.46,16.6,17.9231,18,Vehicular,s/.,Mensual,1124.79,18,3,15,Vigente,0,Normal,Bien Mueble,24704.35,Maquinaria,Agencia,2024/10/29,2024/12/28
1521,1155,3,2,5,CONT-00001521,25/08/2024,2044/05/12,128491.15,127857.76,10.61,11.1415,240,Hipotecario,PEN,Mensual,1292.34,240,4,236,Vigente,0,Normal,Bien Mueble,244231.93,Refinanciamiento Hipotecario,Agencia,24-09-2024,23/12/2024
1522,1541,24,4,2,CONT-00001522,2022/10/03,2026-03-16,66894.26,42444.06,29.7,34.0958,42,Microempresa,PEN,Mensual,2579.41,42,27,15,Moroso,135,Dudoso,Aval,0.0,Compra de Inventario,Cheque de Gerencia,2022/11/02,21-12-2024
1523,3525,14,4,54,CONT-00001523,23/07/2021,2022-01-19,3229.43,0.0,48.0,60.1032,6,Microempresa,PEN,MENSUAL,616.05,6,6,0,Cancelado,0,Normal,Carta Fianza,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2021-08-22,2022/01/19
1524,175,8,3,6,CONT-00001524,2020-10-04,2021-09-29,14081.45,0.0,18.0,19.5618,12,Vehicular,PEN,Mensual,1290.99,12,12,0,Cancelado,0,Normal,Prenda Vehicular,16606.41,Vehículo Usado,Transferencia Bancaria,2020/11/03,2021/09/29
1525,3464,4,5,45,CONT-00001525,2021/09/07,2021-12-06,883.37,0.0,40.4,48.7874,3,Consumo,PEN,Mensual,314.5,3,3,0,Cancelado,0,Normal,Sin Garantía,0.0,Atención Médica,Cheque de Gerencia,2021-10-07,2021/12/06
1526,602,19,8,16,CONT-00001526,2024/03/04,2025-11-24,2082.0,1431.62,23.76,26.5261,21,MiCrOeMpReSa ,PEN,Mensual,122.14,21,10,11,Moroso,67,Deficiente,Carta Fianza,0.0,Expansión de Negocio,Cheque de Gerencia,2024-04-03,29/12/2024
1527,3127,1,1,8,CONT-00001527,2023/02/19,2026/08/02,32095.61,19646.83,32.08,37.2435,42,Personal,PEN,Mensual,1281.01,42,22,20,Vigente ,0,normal,Sin Garantía,0.0,Libre Disponibilidad,Agencia,2023-03-21,2024/12/10
1528,4501,23,5,60,CONT-00001528,2022/06/18,15/03/2023,4390.59,0.0,32.02,37.1634,9,Consumo,PEN,Mensual,555.21,9,9,0,Cancelado,0,Normal,Carta Fianza,0.0,MUEBLES Y ENSERES,Agencia,18-07-2022,15-03-2023
1529,3092,12,5,42,CONT-00001529,2022-10-28,14/07/2025,16079.9,8031.45,29.44,33.756,33,Consumo,PEN,Mensual,716.49,33,26,7,Moroso,266,Dudoso,Aval,0.0,Electrodomésticos,Agencia,27/11/2022,16/12/2024
1530,4006,5,3,55,CONT-00001530,2020/10/27,2024/10/06,12669.73,0.0,15.58,16.7421,48,Vehicular,PEN,Mensual,356.34,48,48,0,Cancelado,0,Normal,Bien Inmueble,22701.05,Vehículo Comercial,Transferencia Bancaria,2020/11/26,2024-10-06
1531,370,5,4,21,CONT-00001531,2024/03/10,22/08/2027,20936.52,17978.3,27.93,31.7979,42,  microempresa,PEN,Mensual,786.56,42,9,33,Vigente,0,Normal ,Sin Garantía,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2024-04-09,2024/12/05
1532,2500,21,4,59,CONT-00001532,30/06/2020,2023/12/12,7003.78,2619.37,45.17,55.8005,42,Microempresa,PEN ,Mensual,334.49,42,42,0,Moroso,143,Deficiente,Aval,0.0,Expansión de Negocio,Transferencia Bancaria,30/07/2020,2023-12-12
1533,4802,24,4,18,CONT-00001533,2020-12-20,2024/06/02,17602.7,0.0,46.16,57.2935,42,Microempresa,PEN,Mensual,851.6,42,42,0,Cancelado,0,Normal,Carta Fianza,0.0,Expansión de Negocio,Cheque de Gerencia  ,2021-01-19,2024-06-02
1534,2931,1,1,8,CONT-00001534,2023/02/09,14/01/2028,27833.78,24496.43,31.14,35.9923,60,Personal,PEN,Mensual,920.1,60,23,37,Moroso,284,Deficiente,Carta Fianza,0.0,Emergencia Médica,Cheque de Gerencia,2023-03-11,30/12/2024
1535,3950,19,1,16,CONT-00001535,2021-08-07,28/07/2023,6153.37,0.0,33.15,38.6807,24,Personal,Sol,Mensual,354.11,24,24,0,Cancelado,0,Normal,Aval,0.0,Mejoras del Hogar,Transferencia Bancaria,2021/09/06,28/07/2023
1536,4503,5,5,55,CONT-00001536,22/03/2024,2024/06/20,1860.45,0.0,34.77,40.8828,3,Consumo,PEN,Mensual,656.43,3,3,0,Cancelado,0,Normal,Sin Garantía,0.0, atención médica,Agencia,2024/04/21,2024/06/20
1537,1595,24,1,18,CONT-00001537,2022/05/12,2026/04/21,8292.84,3526.24,20.2,22.1792,48,Personal,PEN,Mensual,253.24,48,32,16,Vigente,0,Normal,Sin Garantía,0.0,Libre Disponibilidad,Transferencia Bancaria,2022-06-11,2024-12-27
1538,1474,9,5,24,CONT-00001538,2023-08-27,23-05-2024,2437.86,0.0,27.95,31.8236,9,Consumo,PEN,Mensual,303.39,9,9,0,Cancelado,0,Normal,Carta Fianza,0.0,AtEnCiÓn mÉdIcA,Cheque de Gerencia,26-09-2023,23-05-2024
1539,568,14,1,54,CONT-00001539,2022-02-02,2025/07/16,20522.97,5178.37,32.28,37.5111,42,Personal,PEN,Mensual,821.48,42,35,7,Vigente,0,Normal,Aval,0.0,Viaje / Turismo,Cheque de Gerencia,2022/03/04,18/12/2024
1540,1348,24,8,2,CONT-00001540,2023/09/02,25-11-2024,5022.53,0.0,22.13,24.5185,15,Microempresa,PEN,Mensual,386.34,15,15,0,Cancelado,0,Normal,Carta Fianza,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2023/10/02,25-11-2024
1541,2500,21,4,59,CONT-00001541,2023-07-16,2024-01-12,2068.35,0.0,47.22,58.9066,6,Microempresa,PEN,Mensual,393.73,6,6,0,Cancelado,0,Normal,Aval,0.0,Compra de Inventario,Agencia,2023/08/15,2024/01/12
1542,3516,14,5,54,CONT-00001542,18-02-2024,2026/05/08,2034.29,1415.88,26.42,29.8661,27,Consumo,PEN,Mensual,100.75,27,10,17,Vigente,0,Normal,Aval,0.0,Electrodomésticos,Agencia,2024-03-19,14-12-2024
1543,2419,6,4,41,CONT-00001543,2024-09-03,15-02-2028,22786.64,21708.74,23.86,26.6502,42,Microempresa,PEN,Mensual,805.32,42,3,39,Vigente,0,Normal,Carta Fianza,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2024/10/03,2024-12-02
1544,4897,6,8,40,CONT-00001544,2022/04/02,26/06/2023,5931.54,0.0,21.24,23.4347,15,Microempresa,PEN,Mensual,453.72,15,15,0,Cancelado,0,Normal,Carta Fianza,0.0,Compra de Inventario,  cheque de gerencia,2022/05/02,26/06/2023
1545,4564,19,3,38,CONT-00001545,2021/07/28,2022-07-23,27431.71,0.0,18.0,19.5618,12,Vehicular,PEN,Mensual,2514.94,12,12,0,Cancelado,0,Normal,Bien Mueble,56892.87,Vehículo Nuevo,Cheque de Gerencia,2021/08/27,2022/07/23
1546,162,5,3,21,CONT-00001546,25-01-2022,15/01/2024,12683.46,0.0,18.0,19.5618,24,Vehicular,PEN,Mensual,633.21,24,24,0,Cancelado,0,Normal,Prenda Vehicular,23973.79,vehículo usado,Cheque de Gerencia,24-02-2022,15-01-2024
1547,2493,10,1,12,CONT-00001547,2023/03/22,2024/09/12,10183.36,2680.12,28.14,32.0686,18,Personal,PEN,Mensual,700.03,18,18,0,Moroso,192,Pérdida,Carta Fianza,0.0,Viaje / Turismo,Cheque de Gerencia,21-04-2023,2024/09/12
1548,3730,22,3,57,CONT-00001548,14-11-2020,2022/11/04,11777.5,0.0,15.08,16.1672,24,Vehicular,PEN ,Mensual,571.5,24,24,0,Cancelado,0,Normal,Prenda Vehicular,17827.67,  Vehículo Comercial,Transferencia Bancaria,2020/12/14,2022/11/04
1549,3409,18,2,58,CONT-00001549,2021-03-12,2033/07/07,344676.66,283328.1,11.0,11.5719,150,Hipotecario,PEN,Mensual,4237.74,150,46,104,Vigente,0,Normal,Prenda Vehicular,442711.52,Refinanciamiento Hipotecario,Transferencia Bancaria,2021-04-11,2024-12-21
1550,1836,13,5,50,CONT-00001550,2020-01-06,2020-10-02,1288.72,0.0,37.89,45.2144,9,Consumo,PEN,Mensual,166.73,9,9,0,Cancelado,0,Normal,Carta Fianza,0.0,Muebles y Enseres,Cheque de Gerencia,2020-02-05,2020-10-02
1551,768,16,1,35,CONT-00001551,2022-09-11,17/02/2027,20112.02,13438.43,35.07,41.2941,54,Personal,PEN,Mensual,745.03,54,28,26,Refinanciado,0,CPP,Aval,0.0,EMERGENCIA MÉDICA ,Transferencia Bancaria,2022-10-11,29/12/2024
1552,2463,1,4,8,CONT-00001552,2021-02-21,2022-02-16,2698.41,0.0,27.25,30.9247,12,Microempresa,PEN,Mensual,259.42,12,12,0,Cancelado,0,Normal,Sin Garantía,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,23/03/2021,2022/02/16
1553,2895,2,4,36,CONT-00001553,2021/07/01,21-06-2023,26746.72,0.0,48.0,60.1032,24,Microempresa,PEN,Mensual,1754.23,24,24,0,Cancelado,0,Normal,,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,31/07/2021,2023/06/21
1554,3409,18,7,13,CONT-00001554,2023/01/06,2052-02-03,195046.36,191286.75,7.69,7.9669,354,Hipotecario,USD,Mensual,1395.34,354,24,330,Vigente,0,Normal,Prenda Vehicular,402674.53,Compra de Vivienda,Cheque de Gerencia,2023-02-05,2024-12-26
1555,168,3,4,34,CONT-00001555,2020/12/15,2021/12/10,6793.2,0.0,36.87,43.785,12,Microempresa,PEN,Mensual,685.42,12,12,0,Cancelado,0,Normal,Sin Garantía,0.0,Compra de Inventario,Transferencia Bancaria,2021/01/14,2021-12-10
1556,2899,21,2,59,CONT-00001556,30/12/2020,2045/02/22,254375.57,249648.42,8.52,8.8607,294,Hipotecario,PEN,Mensual,2063.9,294,48,246,Moroso,190,Dudoso,Bien Mueble,529274.53,Compra de Vivienda,Cheque de Gerencia,29-01-2021,2024/12/09
1557,2958,3,1,46,CONT-00001557,27/12/2022,2024-12-16,1399.29,0.0,24.77,27.7849,24,Personal,PEN,Mensual,74.52,24,24,0,Cancelado,0,Normal,Carta Fianza,0.0,Viaje / Turismo,Transferencia Bancaria,2023/01/26,2024-12-16
1558,4989,4,6,10,CONT-00001558,2023/11/12,2024/11/06,7416.08,0.0,18.34,19.9629,12,Personal,PEN,Mensual,681.11,12,12,0,Cancelado,0,Normal,Carta Fianza,0.0,Libre Disponibilidad,Agencia,2023-12-12,2024/11/06
1559,4868,15,1,51,CONT-00001559,2020-11-12,2023-10-28,20938.2,0.0,22.84,25.3894,36,Personal,PEN,Mensual,808.77,36,36,0,Cancelado,0,Normal,Sin Garantía,0.0,Viaje / Turismo,Agencia,2020/12/12,2023/10/28
1560,4243,2,1,36,CONT-00001560,2022-01-12,2024-12-27,2901.0,0.0,20.77,22.8659,36,Personal,PEN,Mensual,108.95,36,36,0,Cancelado,0,Normal,Sin Garantía,0.0,Emergencia Médica,Transferencia Bancaria,2022-02-11,2024-12-27
1561,504,20,1,36,CONT-00001561,27-12-2022,2026/06/12,2661.14,2022.76,32.62,37.9671,48,Personal,PEN,Mensual,99.91,48,24,24,Moroso,239,Dudoso,Aval,0.0,Emergencia Médica,Transferencia Bancaria,2023/01/26,16-12-2024
1562,4203,15,3,32,CONT-00001562,2021/05/01,2025/04/10,121507.11,13434.01,16.5,17.8068,48,Vehicular,PEN,Mensual,3474.74,48,44,4,Refinanciado,0,Normal,Bien Mueble,212651.22,Vehículo Usado,Transferencia Bancaria,31/05/2021,2024/12/11
1563,1773,21,8,59,CONT-00001563,2021/06/30,2023/09/18,6175.56,0.0,18.16,19.7504,27,Microempresa,PEN,Mensual,280.33,27,27,0,Cancelado,0,Normal,Sin Garantía,0.0,Compra de Inventario,Agencia,2021-07-30,2023/09/18
1564,3256,20,6,58,CONT-00001564,22/02/2022,2028/01/22,78611.78,51899.55,18.48,20.1285,72,Personal,PEN,Mensual,1814.36,72,34,38,Vigente,0,Normal,Carta Fianza,0.0,Gastos de Estudios,Cheque de Gerencia,24/03/2022,2024/12/08
1565,4727,20,1,33,CONT-00001565,2020/10/01,20/03/2023,30700.76,0.0,22.12,24.5063,30,Personal,Soles,Mensual,1341.43,30,30,0,Cancelado,0,Normal,Sin Garantía,0.0,Viaje / Turismo,Cheque de Gerencia,31-10-2020,2023-03-20
1566,71,8,1,6,CONT-00001566,2021-12-29,2025/12/08,46465.66,16495.11,26.5,29.9678,48,Personal,PEN,Mensual,1579.8,48,36,12,Vigente,0,Normal,Carta Fianza,0.0,Mejoras del Hogar,Agencia,2022/01/28,2024/12/13
1567,2787,4,1,45,CONT-00001567,2023-07-17,2025/07/06,2663.88,-1417.95,30.01,34.502,24,Personal,PEN,Mensual,148.96,24,17,7,Moroso,32,CPP,Sin Garantía,0.0,Viaje / Turismo,Cheque de Gerencia,16-08-2023,2024-12-08
1568,1947,23,5,37,CONT-00001568,2023-07-21,2026/04/06,7358.05,4268.5,28.3,32.2752,33,Consumo,PEN,Mensual,323.37,33,17,16,vigente,0,Normal,Carta Fianza,0.0,Muebles y Enseres,Agencia,2023-08-20,2024-12-12
1569,4151,19,1,38,CONT-00001569,2023/08/14,2024-02-10,8821.65,0.0,36.0,42.5761,6,Personal,PEN,Mensual,1628.45,6,6,0,Cancelado,0,Normal,Carta Fianza,0.0,Viaje / Turismo,Transferencia Bancaria,2023-09-13,2024/02/10
1570,4842,24,5,2,CONT-00001570,2022/08/06,2024/10/24,18815.87,0.0,27.52,31.2708,27,Consumo,PEN,Mensual,942.48,27,27,0,Cancelado,0,Normal,Carta Fianza,0.0,Electrodomésticos,Transferencia Bancaria,2022/09/05,24-10-2024
1571,1692,16,5,35,CONT-00001571,2024-07-02,20/09/2026,13029.13,11016.92,38.87,46.6,27,Consumo,PEN,Mensual,731.26,27,6,21,Vigente,0,Normal,Sin Garantía,0.0,Vestimenta y Calzado,Agencia,2024-08-01,2024-12-29
1572,4437,12,1,42,CONT-00001572,2020/12/21,19/06/2021,2916.49,0.0,34.98,41.1706,6,Personal,PEN,Mensual,536.86,6,6,0,Cancelado,0,Normal,Aval,0.0,Mejoras del Hogar,Transferencia Bancaria,2021/01/20,19/06/2021
1573,1980,24,4,18,CONT-00001573,2023/11/19,2027-05-02,42839.5,36025.05,47.82,59.8263,42,Microempresa,PEN,Mensual,2117.39,42,13,29,Vigente,0,Normal,Sin Garantía,0.0,Expansión de Negocio,Transferencia Bancaria,19-12-2023,2024-12-13
1574,2056,8,3,5,CONT-00001574,22/02/2021,2024-02-07,11035.1,0.0,18.0,19.5618,36,Vehicular,PEN,Mensual,398.95,36,36,0,Cancelado,0,Normal,Bien Inmueble,14815.87,Maquinaria,Cheque de Gerencia,2021-03-24,2024/02/07
1575,571,1,4,8,CONT-00001575,2024-01-30,2028-01-09,43798.34,38072.19,32.65,38.0074,48,Microempresa,PEN,Mensual,1645.22,48,11,37,Vigente,0,CPP,Sin Garantía,0.0,Adquisición de Activo Fijo,Transferencia Bancaria,2024/02/29,2024-12-25
1576,2139,7,4,4,CONT-00001576,2022/05/03,30/10/2022,2734.06,0.0,47.37,59.1361,6,MICROEMPRESA,PEN,Mensual,520.66,6,6,0,Cancelado,0,Normal,Sin Garantía,0.0,Adquisición de Activo Fijo,Cheque de Gerencia,2022-06-02,2022-10-30
1577,1516,18,3,11,CONT-00001577,14/09/2022,2025-08-29,31548.97,9301.56,15.5,16.65,36,Vehicular,PEN,Mensual,1101.4,36,27,9,Vigente,0,CPP,Bien Mueble,56060.58,Vehículo Usado,Cheque de Gerencia,14/10/2022,2024-12-02
1578,476,5,1,21,CONT-00001578,2020-09-05,21/08/2023,38236.47,12506.63,33.92,39.7234,36,Personal,PEN,Mensual,1706.38,36,36,0,Moroso,196,Deficiente,Carta Fianza,0.0,GASTOS DE ESTUDIOS ,Transferencia Bancaria,2020/10/05,21/08/2023
1579,1768,6,2,41,CONT-00001579,27-12-2023,24/02/2047,318921.71,320001.17,10.06,10.5371,282,Hipotecario,PEN,Mensual ,2954.17,282,12,270,Moroso,216,Dudoso,Bien Inmueble,547548.29,Ampliación y Remodelación,Agencia,26-01-2024,2024-12-21
1580,2303,9,8,29,CONT-00001580,2022-08-29,2024/05/20,3368.71,0.0,18.27,19.8803,21,Microempresa,PEN,Mensual,188.63,21,21,0,Cancelado,0,Normal,Carta Fianza,0.0,Compra de Inventario,Transferencia Bancaria,2022/09/28,2024-05-20
1581,4375,3,1,48,CONT-00001581,2021-06-07,13/11/2025,34182.06,11552.88,33.58,39.2621,54,Personal,PEN,Mensual,1234.7,54,43,11,Vigente,0,Normal,Aval,0.0,Emergencia Médica,TRANSFERENCIA BANCARIA,2021/07/07,2024-12-18
1582,4703,20,5,43,CONT-00001582,2023/04/29,24-01-2024,10577.62,0.0,31.62,36.6299,9,Consumo,PEN,Mensual,1335.5,9,9,0,Cancelado,0,,Sin Garantía,0.0,Muebles y Enseres,Cheque de Gerencia,29/05/2023,24-01-2024
1583,102,8,6,3,CONT-00001583,2023-01-03,2028-12-02,67596.68,54206.04,22.87,25.4263,72,Personal,PEN,Mensual,1733.52,72,24,48,Vigente,0,Normal,Aval,0.0,Viaje / Turismo,Agencia,2023-02-02,23/12/2024
1584,3487,8,3,5,CONT-00001584,19-11-2022,2027/10/24,51861.27,35614.6,17.85,19.3852,60,Vehicular,PEN,Mensual,1312.71,60,25,35,Vigente,0,CPP,Prenda Vehicular,108769.3,Maquinaria,Cheque de Gerencia,2022-12-19,2024/12/08
1585,673,4,1,19,CONT-00001585,24-07-2021,2025-01-04,8635.17,323.49,29.38,33.6776,42,Personal,PEN,Mensual,331.41,42,41,1,Vigente,0,Normal,Carta Fianza,0.0,Emergencia Médica,Cheque de Gerencia,23-08-2021,2024-12-05
1586,3892,16,4,35,CONT-00001586,2020/06/11,2021-12-03,2775.18,0.0,39.94,48.1266,18,Microempresa,PEN,Mensual,207.42,18,18,0,Cancelado,0,Normal,Carta Fianza,0.0,,Cheque de Gerencia,2020-07-11,2021-12-03
1587,2678,10,4,9,CONT-00001587,16-07-2021,25/06/2025,54670.01,11419.03,33.95,39.7642,48,Microempresa,PEN,Mensual,2096.01,48,42,6,Vigente,0,CPP,Carta Fianza,0.0,Expansión de Negocio,Cheque de Gerencia,2021-08-15,27-12-2024
1588,1716,10,3,12,CONT-00001588,27-05-2022,2024/05/16,13103.21,3225.44,18.0,19.5618,24,Vehicular,PEN,mensual,654.17,24,24,0,Moroso,346,Dudoso,Prenda Vehicular,19236.95,Vehículo Comercial,Cheque de Gerencia,2022-06-26,2024-05-16
1589,973,13,3,50,CONT-00001589,27/05/2020,2023-11-08,43385.08,0.0,18.0,19.5618,42,Vehicular,PEN,Mensual,1399.79,42,42,0,Cancelado,0,Normal,Prenda Vehicular,68750.59,Maquinaria,Agencia,26-06-2020,2023-11-08
