pago_id,prestamo_id,numero_cuota,fecha_vencimiento_cuota,fecha_pago,monto_cuota_programada,monto_capital_programado,monto_interes_programado,monto_pagado_total,monto_capital_pagado,monto_interes_pagado,monto_mora_pagado,saldo_capital_despues_pago,dias_retraso,estado_pago,canal_pago,referencia_pago
29899,1450,11,2021-03-27,2021-03-27,466.14,229.55,236.59,466.14,229.55,236.59,0.0,12343.99,0,Puntual,App Móvil,REF0000029899
29900,1450,12,2021-04-26,2021-04-26,466.14,233.87,232.27,466.14,233.87,232.27,0.0,12110.12,0,Puntual,Cajero ATM,REF0000029900
29901,1450,13,2021-05-26,2021-06-02,466.14,238.27,227.87,466.14,238.27,227.87,0.0,11871.85,7,Con Gracia,Transferencia Interbancaria,REF0000029901
29902,1450,14,2021-06-25,2021-06-25,466.14,242.75,223.39,466.14,242.75,223.39,0.0,11629.1,0,Puntual,App Móvil,REF0000029902
29903,1450,15,2021-07-25,2021-07-25,466.14,247.32,218.82,466.14,247.32,218.82,0.0,11381.78,0,Puntual,Transferencia Interbancaria,REF0000029903
29904,1450,16,2021-08-24,2021-08-31,466.14,251.97,214.17,466.14,251.97,214.17,0.0,11129.81,7,Con Gracia,Web Banca,REF0000029904
29905,1450,17,2021-09-23,2021-09-23,466.14,256.71,209.43,466.14,256.71,209.43,0.0,10873.1,0,Puntual,Agencia,REF0000029905
29906,1450,18,2021-10-23,2021-10-23,466.14,261.54,204.6,466.14,261.54,204.6,0.0,10611.56,0,Puntual,Agencia,REF0000029906
29907,1450,19,2021-11-22,2021-11-22,466.14,266.47,199.67,466.14,266.47,199.67,0.0,10345.09,0,Puntual ,Web Banca,REF0000029907
29908,1450,20,2021-12-22,2021-12-22,466.14,271.48,194.66,466.14,271.48,194.66,0.0,10073.61,0,Puntual,Agencia,REF0000029908
29909,1450,21,2022-01-21,2022-01-21,466.14,276.59,189.55,466.14,276.59,189.55,0.0,9797.02,0,Puntual,Cajero ATM,REF0000029909
29910,1450,22,2022-02-20,2022-02-20,466.14,281.79,184.35,466.14,281.79,184.35,0.0,9515.23,0,Puntual,Transferencia Interbancaria,REF0000029910
29911,1450,23,2022-03-22,2022-03-22,466.14,287.1,179.04,466.14,287.1,179.04,0.0,9228.13,0,Puntual,Transferencia Interbancaria,REF0000029911
29912,1450,24,2022-04-21,2022-05-21,466.14,292.5,173.64,466.14,292.5,173.64,0.0,8935.63,30,Tardío,App Móvil,REF0000029912
29913,1450,25,2022-05-21,2022-05-21,466.14,298.0,168.14,466.14,298.0,168.14,0.0,8637.63,0,Puntual,Cajero ATM,REF0000029913
29914,1450,26,2022-06-20,2022-06-20,466.14,303.61,162.53,466.14,303.61,162.53,0.0,8334.02,0,Puntual,Cajero ATM,REF0000029914
29915,1450,27,2022-07-20,2022-07-20,466.14,309.32,156.82,466.14,309.32,156.82,0.0,8024.7,0,Puntual,Agencia,REF0000029915
29916,1450,28,2022-08-19,2022-08-22,466.14,315.14,151.0,466.14,315.14,151.0,0.0,7709.56,3,Con Gracia,Transferencia Interbancaria,REF0000029916
29917,1450,29,2022-09-18,2022-09-18,466.14,321.07,145.07,466.14,321.07,145.07,0.0,7388.49,0,Puntual,Web Banca,REF0000029917
29918,1450,30,2022-10-18,2022-10-18,466.14,327.11,139.03,466.14,327.11,139.03,0.0,7061.38,0,Puntual,App Móvil,REF0000029918
29919,1450,31,2022-11-17,2022-11-17,466.14,333.27,132.87,466.14,333.27,132.87,0.0,6728.11,0,Puntual,Agencia,REF0000029919
29920,1450,32,2022-12-17,2022-12-29,466.14,339.54,126.6,466.14,339.54,126.6,0.0,6388.57,12,Tardío,App Móvil,REF0000029920
29921,1450,33,2023-01-16,2023-01-16,466.14,345.93,120.21,466.14,345.93,120.21,0.0,6042.64,0,Puntual,Transferencia Interbancaria,REF0000029921
29922,1450,34,2023-02-15,2023-04-08,466.14,352.44,113.7,478.26,352.44,113.7,12.12,5690.2,52,Muy Tardío,App Móvil,REF0000029922
29923,1450,35,2023-03-17,2023-03-17,466.14,359.07,107.07,466.14,359.07,107.07,0.0,5331.13,0,Puntual,Agencia,REF0000029923
29924,1450,36,2023-04-16,2023-04-16,466.14,365.83,100.31,466.14,365.83,100.31,0.0,4965.3,0,Puntual,Agente Bancario,REF0000029924
29925,1450,37,2023-05-16,2023-05-16,466.14,372.71,93.43,466.14,372.71,93.43,0.0,4592.59,0,Puntual,app movil,REF0000029925
29926,1450,38,2023-06-15,2023-06-15,466.14,379.72,86.42,466.14,379.72,86.42,0.0,4212.87,0,Puntual,Transferencia Interbancaria,REF0000029926
29927,1450,39,2023-07-15,2023-07-15,466.14,386.87,79.27,466.14,386.87,79.27,0.0,3826.0,0,Puntual,App Móvil,REF0000029927
29928,1450,40,2023-08-14,2023-08-14,466.14,394.15,71.99,466.14,394.15,71.99,0.0,3431.85,0,Puntual,Cajero ATM,REF0000029928
29929,1450,41,2023-09-13,2023-09-13,466.14,401.56,64.58,466.14,401.56,64.58,0.0,3030.29,0,Puntual,Cajero ATM,REF0000029929
29930,1450,42,2023-10-13,2023-10-24,466.14,409.12,57.02,466.14,409.12,57.02,0.0,2621.17,11,Tardío,Web Banca,REF0000029930
29931,1450,43,2023-11-12,2023-11-13,466.14,416.82,49.32,466.14,416.82,49.32,0.0,2204.35,1,Con Gracia,Agencia,REF0000029931
29932,1450,44,2023-12-12,2023-12-12,466.14,424.66,41.48,466.14,424.66,41.48,0.0,1779.69,0,Puntual,Transferencia Interbancaria,REF0000029932
29933,1450,45,2024-01-11,2024-01-11,466.14,432.65,33.49,466.14,432.65,33.49,0.0,1347.04,0,Puntual,App Móvil,REF0000029933
29934,1450,46,2024-02-10,2024-03-03,466.14,440.79,25.35,466.14,440.79,25.35,0.0,906.25,22,Tardío,Agencia,REF0000029934
29935,1450,47,2024-03-11,2024-03-11,466.14,449.09,17.05,466.14,449.09,17.05,0.0,457.16,0,Puntual,Transferencia Interbancaria,REF0000029935
29936,1450,48,2024-04-10,2024-04-10,466.14,457.16,8.98,466.14,457.16,8.98,0.0,0.0,0,Puntual,App Móvil,REF0000029936
29937,1451,1,2021-01-19,2021-01-19,1435.08,1147.09,287.99,1435.08,1147.09,287.99,0.0,14137.88,0,Puntual,Cajero ATM,REF0000029937
29938,1451,2,2021-02-18,2021-02-18,1435.08,1168.7,266.38,1435.08,1168.7,266.38,0.0,12969.18,0,Puntual ,Web Banca,REF0000029938
29939,1451,3,2021-03-20,2021-03-26,1435.08,1190.72,244.36,1435.08,1190.72,244.36,0.0,11778.46,6,Con Gracia,Agencia,REF0000029939
29940,1451,4,2021-04-19,2021-04-19,1435.08,1213.15,221.93,1435.08,1213.15,221.93,0.0,10565.31,0,Puntual,Cajero ATM,REF0000029940
29941,1451,5,2021-05-19,2021-05-19,1435.08,1236.01,199.07,1435.08,1236.01,199.07,0.0,9329.3,0,Puntual,Transferencia Interbancaria,REF0000029941
29942,1451,6,2021-06-18,2021-09-05,1435.08,1259.3,175.78,1491.77,1259.3,175.78,56.69,8070.0,79,Muy Tardío,,REF0000029942
29943,1451,7,2021-07-18,2021-07-22,1435.08,1283.03,152.05,1435.08,1283.03,152.05,0.0,6786.97,4,Con Gracia,APP MOVIL,REF0000029943
29944,1451,8,2021-08-17,2021-11-20,1435.08,1307.2,127.88,1503.25,1307.2,127.88,68.17,5479.77,95,Muy Tardío,Agencia,REF0000029944
29945,1451,9,2021-09-16,2021-11-27,1435.08,1331.83,103.25,1486.74,1331.83,103.25,51.66,4147.94,72,Muy Tardío,Agencia,REF0000029945
29946,1451,10,2021-10-16,2021-10-23,1435.08,1356.93,78.15,1435.08,1356.93,78.15,0.0,2791.01,7,Con Gracia,Cajero ATM,REF0000029946
29947,1451,11,2021-11-15,2021-11-15,1435.08,1382.49,52.59,1435.08,1382.49,52.59,0.0,1408.52,0,Puntual,App Móvil,REF0000029947
29948,1451,12,2021-12-15,2021-12-15,1435.08,1408.52,26.56,1435.08,1408.52,26.56,0.0,0.0,0,Puntual,Débito Automático,REF0000029948
29949,1452,1,2020-08-03,2020-08-03,1475.11,255.83,1219.28,1475.11,255.83,1219.28,0.0,132756.82,0,Puntual,Transferencia Interbancaria,REF0000029949
29950,1452,2,2020-09-02,2020-09-02,1475.11,258.17,1216.94,1475.11,258.17,1216.94,0.0,132498.65,0,Puntual,Web Banca,REF0000029950
29951,1452,3,2020-10-02,2020-10-02,1475.11,260.54,1214.57,1475.11,260.54,1214.57,0.0,132238.11,0,Puntual,Débito Automático,REF0000029951
29952,1452,4,2020-11-01,2021-02-01,1475.11,262.93,1212.18,1542.97,262.93,1212.18,67.86,131975.18,92,Muy Tardío,Agencia,REF0000029952
29953,1452,5,2020-12-01,2020-12-01,1475.11,265.34,1209.77,1475.11,265.34,1209.77,0.0,131709.84,0,Puntual,Agencia,REF0000029953
29954,1452,6,2020-12-31,2020-12-31,1475.11,267.77,1207.34,1475.11,267.77,1207.34,0.0,131442.07,0,Puntual,Transferencia Interbancaria,REF0000029954
29955,1452,7,2021-01-30,2021-01-30,1475.11,270.22,1204.89,1475.11,270.22,1204.89,0.0,131171.85,0,Puntual,Agencia,REF0000029955
29956,1452,8,2021-03-01,2021-03-01,1475.11,272.7,1202.41,1475.11,272.7,1202.41,0.0,130899.15,0,Puntual,Transferencia Interbancaria,REF0000029956
29957,1452,9,2021-03-31,2021-03-31,1475.11,275.2,1199.91,1475.11,275.2,1199.91,0.0,130623.95,0,Puntual,Agencia,REF0000029957
29958,1452,10,2021-04-30,2021-05-15,1475.11,277.72,1197.39,1475.11,277.72,1197.39,0.0,130346.23,15,Tardío,App Móvil,REF0000029958
29959,1452,11,2021-05-30,2021-05-30,1475.11,280.27,1194.84,1475.11,280.27,1194.84,0.0,130065.96,0,Puntual,Agente Bancario,REF0000029959
29960,1452,12,2021-06-29,2021-06-29,1475.11,282.84,1192.27,1475.11,282.84,1192.27,0.0,129783.12,0,Puntual,Cajero ATM,REF0000029960
29961,1452,13,2021-07-29,2021-07-29,1475.11,285.43,1189.68,1475.11,285.43,1189.68,0.0,129497.69,0,Puntual,Web Banca,REF0000029961
29962,1452,14,2021-08-28,2021-08-28,1475.11,288.05,1187.06,1475.11,288.05,1187.06,0.0,129209.64,0,Puntual,Agencia,REF0000029962
29963,1452,15,2021-09-27,2021-09-27,1475.11,290.69,1184.42,1475.11,290.69,1184.42,0.0,128918.95,0,Puntual,Web Banca,REF0000029963
29964,1452,16,2021-10-27,2021-10-27,1475.11,293.35,1181.76,1475.11,293.35,1181.76,0.0,128625.6,0,Puntual,Transferencia Interbancaria,REF0000029964
29965,1452,17,2021-11-26,2021-11-26,1475.11,296.04,1179.07,1475.11,296.04,1179.07,0.0,128329.56,0,Puntual,App Móvil,REF0000029965
29966,1452,18,2021-12-26,2021-12-26,1475.11,298.76,1176.35,1475.11,298.76,1176.35,0.0,128030.8,0,Puntual,Agencia,REF0000029966
29967,1452,19,2022-01-25,2022-01-25,1475.11,301.49,1173.62,1475.11,301.49,1173.62,0.0,127729.31,0,Puntual,Agencia,REF0000029967
29968,1452,20,2022-02-24,2022-02-24,1475.11,304.26,1170.85,1475.11,304.26,1170.85,0.0,127425.05,0,Puntual,App Móvil,REF0000029968
29969,1452,21,2022-03-26,2022-03-26,1475.11,307.05,1168.06,1475.11,307.05,1168.06,0.0,127118.0,0,Puntual,Débito Automático,REF0000029969
29970,1452,22,2022-04-25,2022-04-25,1475.11,309.86,1165.25,1475.11,309.86,1165.25,0.0,126808.14,0,Puntual,Cajero ATM,REF0000029970
29971,1452,23,2022-05-25,2022-05-25,1475.11,312.7,1162.41,1475.11,312.7,1162.41,0.0,126495.44,0,Puntual,Débito Automático,REF0000029971
29972,1452,24,2022-06-24,2022-06-24,1475.11,315.57,1159.54,1475.11,315.57,1159.54,0.0,126179.87,0,Puntual,Agencia ,REF0000029972
29973,1452,25,2022-07-24,2022-11-13,1475.11,318.46,1156.65,1557.72,318.46,1156.65,82.61,125861.41,112,Muy Tardío,Transferencia Interbancaria,REF0000029973
29974,1452,26,2022-08-23,2022-08-23,1475.11,321.38,1153.73,1475.11,321.38,1153.73,0.0,125540.03,0,PUNTUAL,Agencia,REF0000029974
29975,1452,27,2022-09-22,2022-11-06,1475.11,324.33,1150.78,1508.3,324.33,1150.78,33.19,125215.7,45,Muy Tardío,Cajero ATM,REF0000029975
29976,1452,28,2022-10-22,2022-10-22,1475.11,327.3,1147.81,1475.11,327.3,1147.81,0.0,124888.4,0,Puntual,Agencia,REF0000029976
29977,1452,29,2022-11-21,2022-11-21,1475.11,330.3,1144.81,1475.11,330.3,1144.81,0.0,124558.1,0,Puntual,Transferencia Interbancaria,REF0000029977
29978,1452,30,2022-12-21,2022-12-21,1475.11,333.33,1141.78,1475.11,333.33,1141.78,0.0,124224.77,0,Puntual,Cajero ATM,REF0000029978
29979,1452,31,2023-01-20,2023-01-20,1475.11,336.38,1138.73,1475.11,336.38,1138.73,0.0,123888.39,0,Puntual,App Móvil,REF0000029979
29980,1452,32,2023-02-19,2023-02-19,1475.11,339.47,1135.64,1475.11,339.47,1135.64,0.0,123548.92,0,Puntual,App Móvil,REF0000029980
29981,1452,33,2023-03-21,2023-03-21,1475.11,342.58,1132.53,1475.11,342.58,1132.53,0.0,123206.34,0,Puntual,Agente Bancario,REF0000029981
29982,1452,34,2023-04-20,2023-04-20,1475.11,345.72,1129.39,1475.11,345.72,1129.39,0.0,122860.62,0,Puntual,App Móvil,REF0000029982
29983,1452,35,2023-05-20,2023-05-20,1475.11,348.89,1126.22,1475.11,348.89,1126.22,0.0,122511.73,0,Puntual,Agencia,REF0000029983
29984,1452,36,2023-06-19,2023-06-26,1475.11,352.09,1123.02,1475.11,352.09,1123.02,0.0,122159.64,7,Con Gracia,App Móvil,REF0000029984
29985,1452,37,2023-07-19,2023-07-19,1475.11,355.31,1119.8,1475.11,355.31,1119.8,0.0,121804.33,0,Puntual,Web Banca,REF0000029985
29986,1452,38,2023-08-18,2023-08-18,1475.11,358.57,1116.54,1475.11,358.57,1116.54,0.0,121445.76,0,Puntual,App Móvil,REF0000029986
29987,1452,39,2023-09-17,2023-09-17,1475.11,361.86,1113.25,1475.11,361.86,1113.25,0.0,121083.9,0,Puntual,App Móvil,REF0000029987
29988,1452,40,2023-10-17,2023-10-17,1475.11,365.17,1109.94,1475.11,365.17,1109.94,0.0,120718.73,0,Puntual,Agencia,REF0000029988
29989,1452,41,2023-11-16,2023-11-16,1475.11,368.52,1106.59,1475.11,368.52,1106.59,0.0,120350.21,0,Puntual,Web Banca,REF0000029989
29990,1452,42,2023-12-16,2023-12-16,1475.11,371.9,1103.21,1475.11,371.9,1103.21,0.0,119978.31,0,Puntual,Cajero ATM,REF0000029990
29991,1452,43,2024-01-15,2024-01-15,1475.11,375.31,1099.8,1475.11,375.31,1099.8,0.0,119603.0,0,Puntual,App Móvil,REF0000029991
29992,1452,44,2024-02-14,2024-02-14,1475.11,378.75,1096.36,1475.11,378.75,1096.36,0.0,119224.25,0,Puntual,App Móvil,REF0000029992
29993,1452,45,2024-03-15,2024-03-15,1475.11,382.22,1092.89,1475.11,382.22,1092.89,0.0,118842.03,0,Puntual,Agencia,REF0000029993
29994,1452,46,2024-04-14,2024-04-14,1475.11,385.72,1089.39,1475.11,385.72,1089.39,0.0,118456.31,0,Puntual,Agente Bancario,REF0000029994
29995,1452,47,2024-05-14,2024-05-14,1475.11,389.26,1085.85,1475.11,389.26,1085.85,0.0,118067.05,0,Puntual,Agencia,REF0000029995
29996,1452,48,2024-06-13,2024-06-13,1475.11,392.83,1082.28,1475.11,392.83,1082.28,0.0,117674.22,0,Puntual,Transferencia Interbancaria,REF0000029996
29997,1452,49,2024-07-13,2024-07-13,1475.11,396.43,1078.68,1475.11,396.43,1078.68,0.0,117277.79,0,Puntual,Web Banca,REF0000029997
29998,1452,50,2024-08-12,2024-08-12,1475.11,400.06,1075.05,1475.11,400.06,1075.05,0.0,116877.73,0,Puntual,Cajero ATM,REF0000029998
29999,1452,51,2024-09-11,2024-09-11,1475.11,403.73,1071.38,1475.11,403.73,1071.38,0.0,116474.0,0,Puntual,Agente Bancario,REF0000029999
30000,1452,52,2024-10-11,2024-10-11,1475.11,407.43,1067.68,1475.11,407.43,1067.68,0.0,116066.57,0,Puntual,Cajero ATM,REF0000030000
30001,1452,53,2024-11-10,2024-11-10,1475.11,411.17,1063.94,1475.11,411.17,1063.94,0.0,115655.4,0,Puntual,Agencia,REF0000030001
30002,1452,54,2024-12-10,2024-12-10,1475.11,414.94,1060.17,1475.11,414.94,1060.17,0.0,115240.46,0,Puntual,Agente Bancario,REF0000030002
30003,1453,1,2024-06-26,2024-06-26,1081.76,780.15,301.61,1081.76,780.15,301.61,0.0,15679.02,0,Puntual,Web Banca,REF0000030003
30004,1453,2,2024-07-26,2024-07-26,1081.76,794.44,287.32,1081.76,794.44,287.32,0.0,14884.58,0,Puntual,App Móvil,REF0000030004
30005,1453,3,2024-08-25,2024-08-25,1081.76,809.0,272.76,1081.76,809.0,272.76,0.0,14075.58,0,Puntual,Agencia,REF0000030005
30006,1453,4,2024-09-24,2024-09-24,1081.76,823.82,257.94,1081.76,823.82,257.94,0.0,13251.76,0,Puntual,Web Banca,REF0000030006
30007,1453,5,2024-10-24,2024-10-29,1081.76,838.92,242.84,1081.76,838.92,242.84,0.0,12412.84,5,Con Gracia,App Móvil,REF0000030007
30008,1453,6,2024-11-23,2024-11-23,1081.76,854.29,227.47,1081.76,854.29,227.47,0.0,11558.55,0,Puntual,Cajero ATM,REF0000030008
30009,1453,7,2024-12-23,2024-12-24,1081.76,869.95,211.81,1081.76,869.95,211.81,0.0,10688.6,1,Con Gracia,Agencia,REF0000030009
30010,1454,1,2020-06-09,2020-08-18,127.38,34.7,92.68,131.84,34.7,92.68,4.46,4195.55,70,Muy Tardío,Cajero ATM,REF0000030010
30011,1454,2,2020-07-09,2020-07-09,127.38,35.46,91.92,127.38,35.46,91.92,0.0,4160.09,0,Puntual,Agencia,REF0000030011
30012,1454,3,2020-08-08,2020-08-11,127.38,36.24,91.14,127.38,36.24,91.14,0.0,4123.85,3,Con Gracia,Transferencia Interbancaria,REF0000030012
30013,1454,4,2020-09-07,2020-09-07,127.38,37.03,90.35,127.38,37.03,90.35,0.0,4086.82,0,Puntual,Agencia,REF0000030013
30014,1454,5,2020-10-07,2020-12-31,127.38,37.84,89.54,132.79,37.84,89.54,5.41,4048.98,85,Muy Tardío,Agencia,REF0000030014
30015,1454,6,2020-11-06,2020-11-09,127.38,38.67,88.71,127.38,38.67,88.71,0.0,4010.31,3,Con Gracia,Transferencia Interbancaria,REF0000030015
30016,1454,7,2020-12-06,2020-12-06,127.38,39.52,87.86,127.38,39.52,87.86,0.0,3970.79,0,Puntual,Cajero ATM,REF0000030016
30017,1454,8,2021-01-05,2021-01-09,127.38,40.39,86.99,127.38,40.39,86.99,0.0,3930.4,4,Con Gracia,Agente Bancario,REF0000030017
30018,1454,9,2021-02-04,2021-02-04,127.38,41.27,86.11,127.38,41.27,86.11,0.0,3889.13,0,Puntual,Transferencia Interbancaria,REF0000030018
30019,1454,10,2021-03-06,2021-03-06,127.38,42.18,85.2,127.38,42.18,85.2,0.0,3846.95,0,puntual,App Móvil,REF0000030019
30020,1454,11,2021-04-05,2021-04-05,127.38,43.1,84.28,127.38,43.1,84.28,0.0,3803.85,0,Puntual,App Móvil,REF0000030020
30021,1454,12,2021-05-05,2021-08-01,127.38,44.04,83.34,-132.98,44.04,83.34,5.6,3759.81,88,Muy Tardío,Transferencia Interbancaria,REF0000030021
30022,1454,13,2021-06-04,2021-06-04,127.38,45.01,82.37,127.38,45.01,82.37,0.0,3714.8,0,Puntual,Transferencia Interbancaria,REF0000030022
30023,1454,14,2021-07-04,2021-07-05,127.38,45.99,81.39,127.38,45.99,81.39,0.0,3668.81,1,Con Gracia,App Móvil,REF0000030023
30024,1454,15,2021-08-03,2021-08-08,127.38,47.0,80.38,127.38,47.0,80.38,0.0,3621.81,5,Con Gracia,Agencia,REF0000030024
30025,1454,16,2021-09-02,2021-10-02,127.38,48.03,79.35,127.38,48.03,79.35,0.0,3573.78,30,Tardío,Agente Bancario,REF0000030025
30026,1454,17,2021-10-02,2021-10-02,127.38,49.08,78.3,127.38,49.08,78.3,0.0,3524.7,0,Puntual,agencia,REF0000030026
30027,1454,18,2021-11-01,2021-11-01,127.38,50.16,77.22,127.38,50.16,77.22,0.0,3474.54,0,Puntual,Transferencia Interbancaria,REF0000030027
30028,1454,19,2021-12-01,2021-12-07,127.38,51.26,76.12,127.38,51.26,76.12,0.0,3423.28,6,Con Gracia,Débito Automático,REF0000030028
30029,1454,20,2021-12-31,2022-04-07,127.38,52.38,75.0,133.56,52.38,75.0,6.18,3370.9,97,Muy Tardío,Web Banca,REF0000030029
30030,1454,21,2022-01-30,2022-02-03,127.38,53.53,73.85,127.38,53.53,73.85,0.0,3317.37,4,Con Gracia,Web Banca,REF0000030030
30031,1454,22,2022-03-01,2022-05-08,127.38,54.7,72.68,131.71,54.7,72.68,4.33,3262.67,68,Muy Tardío,Web Banca,REF0000030031
30032,1454,23,2022-03-31,2022-04-01,127.38,55.9,71.48,127.38,55.9,71.48,0.0,3206.77,1,Con Gracia,Agencia,REF0000030032
30033,1454,24,2022-04-30,2022-04-30,127.38,57.13,70.25,127.38,57.13,70.25,0.0,3149.64,0,Puntual,Transferencia Interbancaria,REF0000030033
30034,1454,25,2022-05-30,2022-06-04,127.38,58.38,69.0,127.38,58.38,69.0,0.0,3091.26,5,Con Gracia,App Móvil,REF0000030034
30035,1454,26,2022-06-29,2022-06-29,127.38,59.66,67.72,127.38,59.66,67.72,0.0,3031.6,0,Puntual,Agencia,REF0000030035
30036,1454,27,2022-07-29,2022-07-29,127.38,60.96,66.42,127.38,60.96,66.42,0.0,2970.64,0,Puntual,App Móvil,REF0000030036
30037,1454,28,2022-08-28,2022-12-30,127.38,62.3,65.08,135.28,62.3,65.08,7.9,2908.34,124,Muy Tardío,App Móvil,REF0000030037
30038,1454,29,2022-09-27,2022-10-01,127.38,63.66,63.72,127.38,63.66,63.72,0.0,2844.68,4,Con Gracia,Transferencia Interbancaria,REF0000030038
30039,1454,30,2022-10-27,2022-10-28,127.38,65.06,62.32,127.38,65.06,62.32,0.0,2779.62,1,Con Gracia,App Móvil,REF0000030039
30040,1454,31,2022-11-26,2022-12-02,127.38,66.48,60.9,127.38,66.48,60.9,0.0,2713.14,6,Con Gracia,Agencia,REF0000030040
30041,1454,32,2022-12-26,2022-12-26,127.38,67.94,59.44,127.38,67.94,59.44,0.0,2645.2,0,Puntual,Web Banca,REF0000030041
30042,1454,33,2023-01-25,2023-01-25,127.38,69.43,57.95,127.38,69.43,57.95,0.0,2575.77,0,Puntual,Cajero ATM,REF0000030042
30043,1454,34,2023-02-24,2023-02-24,127.38,70.95,56.43,127.38,70.95,56.43,0.0,2504.82,0,Puntual,Cajero ATM,REF0000030043
30044,1454,35,2023-03-26,2023-03-26,127.38,72.5,54.88,127.38,72.5,54.88,0.0,2432.32,0,Puntual,Agencia,REF0000030044
30045,1454,36,2023-04-25,2023-04-25,127.38,74.09,53.29,127.38,74.09,53.29,0.0,2358.23,0,Puntual,Transferencia Interbancaria,REF0000030045
30046,1454,37,2023-05-25,2023-05-25,127.38,75.72,51.66,127.38,75.72,51.66,0.0,2282.51,0,Puntual,Agente Bancario,REF0000030046
30047,1454,38,2023-06-24,2023-06-24,127.38,77.37,50.01,127.38,77.37,50.01,0.0,2205.14,0,PUNTUAL,Agencia,REF0000030047
30048,1454,39,2023-07-24,2023-09-10,127.38,79.07,48.31,130.44,79.07,48.31,3.06,2126.07,48,Muy Tardío,Web Banca,REF0000030048
30049,1454,40,2023-08-23,2024-01-12,127.38,80.8,46.58,136.42,80.8,46.58,9.04,2045.27,142,Muy Tardío,App Móvil,REF0000030049
30050,1454,41,2023-09-22,2023-09-22,127.38,82.57,44.81,127.38,82.57,44.81,0.0,1962.7,0,Puntual,Web Banca,REF0000030050
30051,1454,42,2023-10-22,2023-10-24,127.38,84.38,43.0,127.38,84.38,43.0,0.0,1878.32,2,Con Gracia,Agente Bancario,REF0000030051
30052,1454,43,2023-11-21,2023-11-21,127.38,86.23,41.15,127.38,86.23,41.15,0.0,1792.09,0,Puntual,Agencia,REF0000030052
30053,1454,44,2023-12-21,2023-12-21,127.38,88.12,39.26,127.38,88.12,39.26,0.0,1703.97,0,Puntual,Débito Automático,REF0000030053
30054,1454,45,2024-01-20,2024-01-20,127.38,90.05,37.33,127.38,90.05,37.33,0.0,1613.92,0,Puntual,Cajero ATM,REF0000030054
30055,1454,46,2024-02-19,2024-02-19,127.38,92.02,35.36,127.38,92.02,35.36,0.0,1521.9,0,Puntual,Agencia,REF0000030055
30056,1454,47,2024-03-20,2024-03-20,127.38,94.04,33.34,127.38,94.04,33.34,0.0,1427.86,0,Puntual,App Móvil,REF0000030056
30057,1454,48,2024-04-19,2024-04-24,127.38,96.1,31.28,127.38,96.1,31.28,0.0,1331.76,5,Con Gracia,App Móvil,REF0000030057
30058,1454,49,2024-05-19,2024-05-19,127.38,98.2,29.18,127.38,98.2,29.18,0.0,1233.56,0,Puntual,Transferencia Interbancaria,REF0000030058
30059,1454,50,2024-06-18,2024-06-18,127.38,100.35,27.03,127.38,100.35,27.03,0.0,1133.21,0,Puntual,Cajero ATM,REF0000030059
30060,1454,51,2024-07-18,2024-07-24,127.38,102.55,24.83,127.38,102.55,24.83,0.0,1030.66,6,Con Gracia,Agencia,REF0000030060
30061,1454,52,2024-08-17,2024-08-17,127.38,104.8,22.58,127.38,104.8,22.58,0.0,925.86,0,Puntual,Agencia,REF0000030061
30062,1454,53,2024-09-16,2024-09-23,127.38,107.1,20.28,127.38,107.1,20.28,0.0,818.76,7,Con Gracia,Agencia,REF0000030062
30063,1454,54,2024-10-16,2024-10-16,127.38,109.44,17.94,127.38,109.44,17.94,0.0,709.32,0,Puntual,App Móvil,REF0000030063
30064,1454,55,2024-11-15,2024-11-15,127.38,111.84,15.54,133.24,111.84,15.54,5.86,597.48,0,Muy Tardío,Agencia,REF0000030064
30065,1454,56,2024-12-15,2024-12-15,127.38,114.29,13.09,127.38,114.29,13.09,0.0,483.19,0,Puntual,Transferencia Interbancaria,REF0000030065
30066,1455,1,2023-09-16,2023-09-16,1281.37,872.86,408.51,1281.37,872.86,408.51,0.0,24461.2,0,Puntual,Agencia,REF0000030066
30067,1455,2,2023-10-16,2023-10-16,1281.37,886.93,394.44,1281.37,886.93,394.44,0.0,23574.27,0,Puntual,Transferencia Interbancaria,REF0000030067
30068,1455,3,2023-11-15,2023-11-15,1281.37,901.23,380.14,1281.37,901.23,380.14,0.0,22673.04,0,Puntual,Agente Bancario,REF0000030068
30069,1455,4,2023-12-15,2023-12-20,1281.37,915.77,365.6,1281.37,915.77,365.6,0.0,21757.27,5,Con Gracia,App Móvil,REF0000030069
30070,1455,5,2024-01-14,2024-04-05,1281.37,930.53,350.84,1333.91,930.53,350.84,52.54,20826.74,82,Muy Tardío,Agencia,REF0000030070
30071,1455,6,2024-02-13,2024-06-06,1281.37,945.54,335.83,1354.41,945.54,335.83,73.04,19881.2,114,Muy Tardío,Web Banca,REF0000030071
